관서명,주소,Latitude,Longitude
강구역(한국철도공사),경상북도 영덕군 강구면 화전리 105-1,36.36657,129.3515
영덕역(한국철도공사),경상북도 영덕군 영덕읍 중앙길 269,36.41027,129.3730662
월포역(한국철도공사),경상북도 포항시 북구 청하면 월포리 404-3,36.19293,129.33766
대구역(한국철도공사),대구 북구 태평로 161,0,0
서대전역(한국철도공사),대전 중구 오류로 23,36.3214703,127.4042701
신탄진역(한국철도공사),대전광역시 대덕구 신탄진로 807,36.4057792,127.4234564
대전역(한국철도공사),대전시 동구 중앙로 215,36.3322464,127.4346482
부강역(한국철도공사),세종특별자치시 부강면 청연로 90,36.5312016,127.3692713
전의역(한국철도공사),세종특별자치시 전의면 만세길 10 전의역,36.6784389,127.2023372
조치원역(한국철도공사),세종특별자치시 조치원읍 으뜸길 215 조치원역,36.60102,127.2958888
계룡역(한국철도공사),충남 계룡시 두마면 팥거리로 95,36.2720485,127.2664574
공주역(한국철도공사),충남 공주시 이인면 새빛로 100,0,0
강경역(한국철도공사),충남 논산시 강경읍 대흥로 1,36.1567444,127.0130121
연산역(한국철도공사),충남 논산시 연산면 선비로275번길 31-2 연산역,36.2141826,127.1995947
논산역(한국철도공사),충남 논산시 해월로 236-13,36.2090761,127.0967249
대천역(한국철도공사),충남 보령시 대해로 116 대천역 역무실,36.341858,126.5869876
웅천역(한국철도공사),충남 보령시 웅천읍 대창리 장터6길 1 웅천역,0,0
장항역(한국철도공사),충남 서천군 마서면 장항역길 55 장항역,36.03978255,126.7149223
서천역(한국철도공사),충남 서천군 서천읍 서천역길 57 서천역,36.0806262,126.7058036
판교역장항선(한국철도공사),충남 서천군 판교면 저산길 8 판교역,0,0
도고온천(위탁)역(한국철도공사),충남 아산시 도고면 온천대로 304,36.7462517,126.8650153
수원역(분당선 한국철도공사),경기도 수원시 팔달구 덕영대로 924 수원관광안내소,37.2658097,126.9999102
한국철도공사(KORAIL),대전광역시 동구 중앙로 240 한국철도공사,36.3329706,127.437535
배방역(한국철도공사),충남 아산시 배방읍 온천대로 1967,36.7776995,127.0529902
천안아산역(한국철도공사),충남 아산시 배방읍 희망로 100,0,0
아산역(한국철도공사),충남 아산시 배방읍 희망로 90 아산역,0,0
신창(순천향대)역(한국철도공사),충남 아산시 신창면 행목로 50,36.7697885,126.9518229
온양온천역(한국철도공사),충남 아산시 온천대로 1496 온양온천역,36.7815372,127.0027406
예산역(한국철도공사),충남 예산군 예산읍 역전로 83 예산역,36.6897521,126.8293446
천안역(한국철도공사),충남 천안시 동남구 대흥로 239 천안역,36.8102804,127.14684
봉명역(한국철도공사),충남 천안시 동남구 차돌로 51,36.8012958,127.135865
두정역(한국철도공사),충남 천안시 서북구 두정로 289,36.8336521,127.1489375
성환역(한국철도공사),충남 천안시 서북구 성환읍 성환1로 237-5,36.915972,127.1280757
쌍용(나사렛대)역(한국철도공사),충남 천안시 서북구 쌍용19로 20,36.7937183,127.1212913
직산역(한국철도공사),충남 천안시 서북구 직산읍 천안대로 1471-33,36.8707374,127.1439118
광천역(한국철도공사),충남 홍성군 광천읍 광천로 273번길 85 광천역,36.5015187,126.6242921
홍성역(한국철도공사),충남 홍성군 홍성읍 조양로 272 홍성역,36.5999128,126.6775999
심천역(한국철도공사),충북 영동군 심천면 심천로 5길 5 심천역,36.2365486,127.7221776
영동역(한국철도공사),충북 영동군 영동읍 계산로 87 영동역,36.1726667,127.7858142
추풍령역(한국철도공사),충북 영동군 추풍령면 추풍령로 444 추풍령역,36.2128103,127.9963927
황간역(한국철도공사),충북 영동군 황간면 하옥포2길 14 황간역,36.2243141,127.9122487
이원역(한국철도공사),충북 옥천군 이원면 이원역길 51 이원역,36.243989,127.6186518
문산역(경의중앙선),"경기 파주시 문산읍 문산역로 94 (문산리, 문산역)",37.8544531,126.7879045
증평역(한국철도공사),충북 증평군 증평읍 역전로 92 증평역 역무실,36.7787926,127.5833991
오근장역(한국철도공사),충북 청주시 청원구 토성로 443 오근장역 역무실,36.6998966,127.4778612
오송역(한국철도공사),충북 청주시 흥덕구 오송읍 오송가락로 123,36.6149655,127.3256893
삽교역(한국철도공사),충청남도 예산군 삽교읍 삽교역로 101-14,36.6782772,126.7502688
신례원역(한국철도공사),충청남도 예산군 예산읍 신례원로 212번길 19-12,0,0
옥천역(한국철도공사),충청북도 옥천군 옥천읍 옥천로 1624 옥천역,36.2977484,127.5653496
음성역(한국철도공사),충청북도 음성군 음성읍 한불로 60,36.92708,127.71522
청주역(한국철도공사),충청북도 청주시 흥덕구 청주역로 363,36.6648736,127.3743286
진영역(한국철도공사),경남 김해시 진영읍 김해대로 809,35.3070571,128.7180026
삼랑진역(한국철도공사),경남 밀양시 삼랑진읍 천태로 72,35.4007406,128.8508605
상동역(한국철도공사),경남 밀양시 상동면 금산7길 4,35.5543449,128.7611911
밀양역(한국철도공사),경남 밀양시 중앙로 62,35.4748507,128.7714177
물금역(한국철도공사),경남 양산시 물금읍 황산로 347,35.315692,128.9909125
원동역(한국철도공사),경남 양산시 원동면 원동마을길 13,35.365129,128.9181649
반성역(한국철도공사),경남 진주시 일반성면 일사로 787,35.1740373,128.2624739
진주역(한국철도공사),경남 진주시 진주역로 130,35.1480804,128.1051771
중리(위탁)역(한국철도공사),경남 창원시 마산회원구 내서읍 함마대로 2803-3,35.2501165,128.5166739
마산역(한국철도공사),경남 창원시 마산회원구 마산역광장로 18,35.234665,128.5785379
창원중앙역(한국철도공사),경남 창원시 의창구 상남로 381,35.2391566,128.6961169
창원역(한국철도공사),경남 창원시 의창구 의창대로 67,35.2680842,128.6403773
하동역(한국철도공사),경남 하동군 하동읍 군청로 105-16,35.0620895,127.7590091
군북(위탁)역(한국철도공사),경남 함안군 군북면 의산삼일로 1992,35.2520009,128.3511971
함안역(한국철도공사),경남 함안군 함안면 진함로 1637,35.2201021,128.4277429
오시리아역(한국철도공사),부산 기장군 기장읍 동부산관광5로 14,35.1962844,129.2083168
일광역(한국철도공사),부산 기장군 일광면 일광로 111-10,35.268279,129.2332968
여수엑스포역(한국철도공사),전라남도 여수시 망양로 2 여수역,34.82902,127.75217
좌천역(한국철도공사),부산 기장군 장안읍 좌천리 좌천로 40-13,35.3098982,129.2408291
광주송정역(한국철도공사),광주광역시 광산구 상무대로 201 광주송정역,35.1377072,126.7901098
광주역(한국철도공사),광주광역시 북구 무등로 235 광주역,35.1647705,126.9069573
동대구역(한국철도공사),"대구 동구 동대구로 550 (신암동, 동대구역)",35.8791851,128.6283056
정읍역(한국철도공사),"전북 정읍시 서부산업도로 305 (연지동, 정읍역)",35.5757734,126.8419169
목포역(한국철도공사),"전남 목포시 영산로 98 (호남동, 목포역)",34.7921339,126.3876448
대구본부(한국철도공사),경상북도 영주시 시청로 2번길 30 한국철도공사 경북본부,0,0
동래역(한국철도공사),부산 동래구 낙민로 27,35.1972513,129.0911451
안락역(한국철도공사),부산 동래구 안연로 98번길 57,0,0
부전역(한국철도공사),부산 부산진구 부전로 181,35.1646008,129.0601074
구포역(한국철도공사),부산 북구 구포만세길 82,35.2053084,128.9973006
화명역(한국철도공사),부산 북구 학사로 135(화명동),0,0
사상역(한국철도공사),부산 사상구 광장로 108(괘법동),0,0
거제해맞이역(한국철도공사),부산 연제구 거재대로 123,0,0
교대역(한국철도공사),부산 연제구 중앙대로 1196,35.1937864,129.0796231
신해운대역(한국철도공사),부산 해운대구 장산로 427,35.1816615,129.1772043
재송역(한국철도공사),부산 해운대구 해운대로 100,35.1880412,129.1200991
송정역(한국철도공사),부산 해운대구 해운대로 1147,35.1877248,129.2020644
센텀역(한국철도공사),부산 해운대구 해운대로 210,35.1794562,129.1245187
벡스코역(한국철도공사),부산 해운대구 해운대로 351,35.1715714,129.1360969
기장역(한국철도공사),부산시 기장군 기장읍 차성로 288번길 86,35.2441653,129.213623
부산역(한국철도공사),부산시 동구 중앙대로 206,35.1326962,129.0528148
거제역(한국철도공사),부산시 연제구 법원남로9번길 17,35.1897011,129.074496
태화강역(한국철도공사),울산 남구 산업로 654,35.5106576,129.3315088
호계역(한국철도공사),울산 북구 호계6길 30,35.62238085,129.3542657
울산역(한국철도공사),울산 울주군 삼남면 울산역로 177,0,0
남창역(한국철도공사),울산 울주군 온양읍 남창역길 40,35.4157663,129.2823154
덕하역(한국철도공사),울산 울주군 청량면 덕하로 269-5,0,0
대곡역(한국철도공사),경기 고양시 덕양구 대장동 420-1,37.6414126,126.8188266
삼송역(한국철도공사),경기 고양시 덕양구 삼송동 18-5,37.65184,126.8897232
원당역(한국철도공사),경기 고양시 덕양구 성사동 410-7,37.6549591,126.8465702
강매역(한국철도공사),경기 고양시 덕양구 소원로 202,37.6122869,126.8445278
능곡역(한국철도공사),경기 고양시 덕양구 토당로 35,37.6189846,126.8207926
화정역(한국철도공사),경기 고양시 덕양구 화정동 1098,37.6351667,126.8328241
백마역(한국철도공사),경기 고양시 일산동구 경의로 318,37.6583543,126.7944465
정발산역(한국철도공사),경기 고양시 일산동구 마두동 1123,37.6577703,126.7846924
마두역(한국철도공사),경기 고양시 일산동구 마두동 765-1,37.6577703,126.7846924
백석역(한국철도공사),경기 고양시 일산동구 백석동 1538,37.6436734,126.7878528
대화역(한국철도공사),경기 고양시 일산서구 대화동 2221,37.6777329,126.7502918
주엽역(한국철도공사),경기 고양시 일산서구 주엽동 166-7,37.6712292,126.7618004
행신역(한국철도공사),경기도 고양시 덕양구 소원로 114,37.6127832,126.8404724
원흥역(한국철도공사),경기도 고양시 덕양구 원흥동 569-15,37.6450752,126.8726383
한국항공대역(한국철도공사),경기도 고양시 덕양구 화랑로 53,37.6027807,126.8683965
곡산역(한국철도공사),경기도 고양시 일산동구 경의로 160,37.64571775,126.8017896
풍산역(한국철도공사),경기도 고양시 일산동구 풍동 1042,37.6648514,126.7979458
일산역(한국철도공사),경기도 고양시 일산서구 경의로 672,37.68214895,126.7694789
탄현역(한국철도공사),경기도 고양시 일산서구 경의로 856,37.69400705,126.7609492
금촌역(한국철도공사),경기도 파주시 금촌동 329-355,0,0
금릉역(한국철도공사),경기도 파주시 금촌동 605-1,37.7584627,126.7697535
야당역(한국철도공사),경기도 파주시 소리천로 10,37.71293465,126.761644
운정역(한국철도공사),경기도 파주시 운정역길 368,37.725329,126.7670452
월롱역(한국철도공사),경기도 파주시 월롱면 위전리 168-3,37.78559,126.78899
파주역(한국철도공사),경기도 파주시 파주읍 주라위길 38,37.81517415,126.792821
남영역(한국철도공사),서울 용산구 갈월동 96-1,37.54487,126.9715441
서빙고역(한국철도공사),서울 용산구 서빙고동 241-98,37.51769075,126.9912397
이촌역(한국철도공사),서울 용산구 이촌동 17-69,37.52086,126.96612
한남역(한국철도공사),서울 용산구 한남동 399-7,37.53822,127.0074
디지털미디어시티역(한국철도공사),서울 은평구 수색로 193,37.5776729,126.9000771
서강대역(한국철도공사),서울시 마포구 노고산동 112-5,37.5536471,126.9374998
공덕역(한국철도공사),서울시 마포구 도화동 25-13,37.5384174,126.9489663
홍대입구역(한국철도공사),서울시 마포구 양화로 188,37.5507194,126.9156977
가좌역(한국철도공사),서울시 서대문구 수색로 27,37.5686792,126.915063
신촌역(한국철도공사),서울시 서대문구 신촌역로 30,37.5597815,126.9423581
효창공원앞역(한국철도공사),서울시 용산구 용문동 5-157,37.53809775,126.9586211
수색역(한국철도공사),서울시 은평구 수색동 81,37.58518725,126.8948584
용산역(한국철도공사),서울특별시 용산구 한강대로 23길 55,0,0
서울역(한국철도공사),서울특별시 용산구 한강대로 405,37.5545547,126.9707793
원주역(한국철도공사),강원도 원주시 평원로 158,37.3512764,127.9506636
강촌역(한국철도공사),강원도 춘천시 남산면 강촌로 150 강촌역,37.80547,127.63674
백양리역(한국철도공사),강원도 춘천시 남산면 북한강변길 690 백양리역,0,0
굴봉산역(한국철도공사),강원도 춘천시 남산면 서백길 192 굴봉산역,0,0
김유정역(한국철도공사),강원도 춘천시 신동면 김유정로 1435 김유정역,37.81800695,127.7140782
남춘천역(한국철도공사),강원도 춘천시 영서로 2260 남춘천역,37.8639622,127.7236355
춘천역(한국철도공사),강원도 춘천시 평화로 1 춘천역,37.8848072,127.7172854
구리역(한국철도공사),경기 구리시 건원대로 34번길 32-29,0,0
양정역(한국철도공사),경기 남양주시 경강로 237,37.5473356,127.2413818
도농역(한국철도공사),경기 남양주시 경춘로 433,37.6116609,127.1696343
도심역(한국철도공사),경기 남양주시 와부읍 덕소리 237,0,0
덕소역(한국철도공사),경기 남양주시 와부읍 덕소리 56,0,0
팔당역(한국철도공사),경기 남양주시 와부읍 팔당로 107,37.5457874,127.2446357
운길산역(한국철도공사),경기 남양주시 조안면 운길산로 20,37.563412,127.288207
국수역(한국철도공사),경기 양평군 양서면 국수역길 45,37.5119793,127.4009318
양수역(한국철도공사),경기 양평군 양서면 목왕로 55-10,37.5560093,127.3452704
신원역(한국철도공사),경기 양평군 양서면 신원역길 7,0,0
양평역(한국철도공사),경기 양평군 양평읍 역전길 30,37.4916179,127.4920735
오빈역(한국철도공사),경기 양평군 양평읍 오빈리 덕바위길 58,37.4883052,127.4905001
원덕역(한국철도공사),경기 양평군 양평읍 원덕흑천길 138,0,0
아신역(한국철도공사),경기 양평군 옥천면 아신역길 30,37.513929,127.4440591
용문역(한국철도공사),경기 양평군 용문면 용문역길 21,37.4819427,127.5924164
지평역(한국철도공사),경기 양평군 지평면 지평역길 32,0,0
가평역(한국철도공사),경기도 가평군 가평읍 문화로 13-42,37.81431965,127.5110189
대성리역(한국철도공사),경기도 가평군 청평면 대성리 경춘로 88,37.7184346,127.4016032
상천역(한국철도공사),경기도 가평군 청평면 상천역로 2,0,0
청평역(한국철도공사),경기도 가평군 청평면 청평리 청평역로 97-33,37.738852,127.4267178
곤지암역(한국철도공사),경기도 광주시 곤지암읍 곤지암천로 333,37.3498951,127.3468231
경기광주역(한국철도공사),경기도 광주시 광주역로 10,37.39931685,127.2521674
삼동역(한국철도공사),경기도 광주시 순암로 451,37.3965072,127.2360075
초월역(한국철도공사),경기도 광주시 초월읍 경충대로 1066,37.3610444,127.3157598
갈매역(한국철도공사),경기도 구리시 경춘북로 229,37.6328257,127.1149431
평내호평역(한국철도공사),경기도 남양주시 경춘로 1375,37.6116609,127.1696343
금곡역(한국철도공사),경기도 남양주시 경춘로 903,37.6116609,127.1696343
별내역(한국철도공사),경기도 남양주시 별내면 경춘북로 375,0,0
사릉역(한국철도공사),경기도 남양주시 진건읍 진건우회도로 72-8,0,0
퇴계원역(한국철도공사),경기도 남양주시 퇴계원면 경춘북로 545,0,0
마석역(한국철도공사),경기도 남양주시 화도읍 마석중앙로 79,37.6528438,127.3022592
천마산역(한국철도공사),경기도 남양주시 화도읍 묵현로 25,37.6681828,127.297071
동두천중앙역(한국철도공사),경기도 동두천시 동두천로 228 (생연동),37.9018085,127.0565409
지행역(한국철도공사),경기도 동두천시 평화로 2285 (지행동),37.8869047,127.0567565
보산역(한국철도공사),경기도 동두천시 평화로 2539 (보산동),37.9141529,127.0572513
동두천역(한국철도공사),경기도 동두천시 평화로 2687 (동두천동),37.9276516,127.0553472
소요산역(한국철도공사),경기도 동두천시 평화로 2925 (상봉암동),37.9536209,127.0619627
서현역(한국철도공사),경기도 성남시 분당구 성남대로 지하 601,37.3862355,127.126931
이매역(한국철도공사),경기도 성남시 분당구 성남대로 지하 738,37.3862355,127.126931
야탑역(한국철도공사),경기도 성남시 분당구 성남대로 지하 903,37.3862355,127.126931
미금역(한국철도공사),경기도 성남시 분당구 성남대로 지하156,37.3862355,127.126931
정자역(한국철도공사),경기도 성남시 분당구 성남대로 지하333,37.3862355,127.126931
수내역(한국철도공사),경기도 성남시 분당구 성남대로 지하491,37.3862355,127.126931
오리역(한국철도공사),경기도 성남시 분당구 성남대로 지하55,37.3862355,127.126931
판교역(한국철도공사),경기도 성남시 분당구 판교역로 지하 160,37.3844603,127.1121169
태평역(한국철도공사),경기도 성남시 수정구 성남대로 지하 1229,37.4363456,127.1277056
가천대역(한국철도공사),경기도 성남시 수정구 성남대로 지하 1332,37.4363456,127.1277056
모란역(한국철도공사),경기도 성남시 중원구 성남대로 지하 1147,37.4214306,127.1289439
수원시청역(한국철도공사),경기도 수원시 권선구 효원로 지하270,37.2665396,127.0117056
매탄권선역(한국철도공사),경기도 수원시 영통구 권선로 841,37.2511859,127.0422368
망포역(한국철도공사),경기도 수원시 영통구 덕영대로 지하 1520,37.2465551,127.0668733
청명역(한국철도공사),경기도 수원시 영통구 봉영로 지하 1560,37.246354,127.0665006
영통역(한국철도공사),경기도 수원시 영통구 봉영로 지하 1670,37.246354,127.0665006
매교역(한국철도공사),경기도 수원시 팔달구 효원로 지하126,37.2678095,127.0088854
덕계역(한국철도공사),경기도 양주시 고덕로139번길 317 덕계역,37.8186453,127.0564812
양주역(한국철도공사),경기도 양주시 평화로 919 양주역,37.7742,127.044756
덕정역(한국철도공사),경기도 양주시 화합로 1356 덕정역,37.8435406,127.0618356
양동역(한국철도공사),경기도 양평군 양동면 양동역길 19,0,0
여주역(한국철도공사),경기도 여주시 교동로 80 여주역,37.278653,127.6297386
세종대왕릉역(한국철도공사),경기도 여주시 능서면 양화로 877,37.2721978,127.5566987
상갈역(한국철도공사),경기도 용인시 기흥구 금화로 지하 40,37.2664242,127.106336
신갈역(한국철도공사),경기도 용인시 기흥구 기흥로 136,37.2871034,127.1102318
구성역(한국철도공사),경기도 용인시 기흥구 용구대로 2403,37.266599,127.105178
보정역(한국철도공사),경기도 용인시 기흥구 용구대로 2560,37.266599,127.105178
기흥역(한국철도공사),경기도 용인시 기흥구 중부대로 460,37.273878,127.1123073
죽전역(한국철도공사),경기도 용인시 수지구 죽전동 포은대로 530,37.3240113,127.1187145
가능역(한국철도공사),경기도 의정부시 신촌로 79 가능역,37.7504666,127.0436508
망월사역(한국철도공사),경기도 의정부시 평화로 219 망월사역,37.7438787,127.0463976
회룡역(한국철도공사),경기도 의정부시 평화로 363 회룡역,37.7249474,127.0473751
의정부역(한국철도공사),경기도 의정부시 평화로 525 의정부역,37.7377035,127.0460501
녹양역(한국철도공사),경기도 의정부시 평화로 757 녹양역,37.7594478,127.0424725
부발역(한국철도공사),경기도 이천시 부악로 32,37.2736682,127.4355664
신둔도예촌역(한국철도공사),경기도 이천시 신둔면 남정로 55,37.3127664,127.4022003
이천역(한국철도공사),경기도 이천시 이섭대천로 1063(구 율현동 435번지),0,0
개포동역(한국철도공사),서울 강남구 개포로 지하 420,0,0
대모산입구역(한국철도공사),서울 강남구 개포로 지하 522,0,0
수서역(한국철도공사),서울 강남구 광평로 지하270,0,0
청량리역(한국철도공사),서울 동대문구 왕산로 214,37.58067,127.0481704
회기역(한국철도공사),서울 동대문구 회기로 196,37.5898066,127.0581112
응봉역(한국철도공사),서울 성동구 고산자로 123,37.5713947,127.0378987
왕십리역(한국철도공사),서울 성동구 왕십리로 300,37.5450161,127.0449098
상봉역(한국철도공사),서울 중랑구 망우로 297,37.5970314,127.0856555
망우역(한국철도공사),서울 중랑구 망우로55길 11-10,37.6003264,127.0921357
양원역(한국철도공사),서울 중랑구 송림길 147,37.6039733,127.1027762
중랑역(한국철도공사),서울 중랑구 중랑역로 3길 28,0,0
월계역(한국철도공사),서울시 노원구 월계로 53길 40,0,0
석계역(한국철도공사),서울시 노원구 화랑로 341,37.6176662,127.0759358
녹천역(한국철도공사),서울시 도봉구 덕릉로 376(창동),0,0
창동역(한국철도공사),서울시 도봉구 마들로 11길 77,0,0
신이문역(한국철도공사),서울시 동대문구 한천로 472,37.6023735,127.0675586
외대앞역(한국철도공사),서울시 동대문구 휘경로 27,37.59540155,127.063075
구룡역(한국철도공사),서울특별시 강남구 개포로 지하 403,0,0
도곡역(한국철도공사),서울특별시 강남구 남부순환로 지하 2814,0,0
한티역(한국철도공사),서울특별시 강남구 선릉로 지하 228,0,0
선릉역(한국철도공사),서울특별시 강남구 선릉로 지하 340,0,0
선정릉역(한국철도공사),서울특별시 강남구 선릉로 지하 580,0,0
압구정로데오역(한국철도공사),서울특별시 강남구 압구정로 지하 402,0,0
강남구청역(한국철도공사),서울특별시 강남구 학동로 지하 346,0,0
도봉산역(한국철도공사),서울특별시 도봉구 도봉로 964-33 도봉산역,37.6898359,127.0460783
방학역(한국철도공사),서울특별시 도봉구 도봉로150다길 3 방학역,37.6662543,127.0445234
도봉역(한국철도공사),서울특별시 도봉구 도봉로170길 2 도봉역,37.6803244,127.0471385
서울숲역(한국철도공사),서울특별시 성동구 왕십리로 지하 77,0,0
복정역(한국철도공사),서울특별시 송파구 송파대로 지하 6,37.5119198,127.1010031
신내역(한국철도공사),서울특별시 중랑구 용마산로 136번길 33,0,0
경마공원역(한국철도공사),경기도 과천시 경마공원대로 105,37.4515343,127.0023798
대공원역(한국철도공사),경기도 과천시 대공원로 50,0,0
과천역(한국철도공사),경기도 과천시 별양로 지하 177,0,0
선바위역(한국철도공사),경기도 과천시 중앙로 440,37.4411965,126.9939306
정부과천청사역(한국철도공사),경기도 과천시 중앙로 지하 100,0,0
광명역(한국철도공사),경기도 광명시 광명역로 21,37.41638,126.8846978
군포역(한국철도공사),경기도 군포시 군포역1길 27,37.3535747,126.9484606
당정역(한국철도공사),경기도 군포시 당정동 당정역로 91,37.3434316,126.9483607
대야미역(한국철도공사),경기도 군포시 대야1로 28,37.3279256,126.9168618
수리산역(한국철도공사),경기도 군포시 번영로 385,37.3612667,126.9392659
산본역(한국철도공사),경기도 군포시 번영로 504,37.3580474,126.9330455
소사역(한국철도공사),경기도 부천시 소사구 경인로 363,37.4829021,126.7860379
부천역(한국철도공사),경기도 부천시 소사구 부천로 1,0,0
송내역(한국철도공사),경기도 부천시 소사구 송내대로 43,37.4844114,126.753316
중동역(한국철도공사),경기도 부천시 소사구 송내동 중동로73,37.4829235,126.7630049
역곡역(한국철도공사),경기도 부천시 원미구 역곡로 1,37.4864457,126.8115678
세류역(한국철도공사),경기도 수원시 권선구 정조로 387,37.2442425,127.0141101
성균관대역(한국철도공사),경기도 수원시 장안구 율전동 서부로 2149,37.30018565,126.9722505
정왕역(한국철도공사),경기도 시흥시 마유로 418길 15,0,0
달월역(한국철도공사),경기도 시흥시 서해안로 736번길,0,0
오이도역(한국철도공사),경기도 시흥시 역전로 430,37.3395073,126.7559474
월곶역(한국철도공사),경기도 시흥시 월곶중앙로 14번길 56,0,0
반월역(한국철도공사),경기도 안산시 건건로 119-10,37.3124221,126.9038361
안산역(한국철도공사),경기도 안산시 단원구 중앙대로 462,37.3355724,126.7719183
초지역(한국철도공사),경기도 안산시 단원구 중앙대로 620,37.3355724,126.7719183
고잔역(한국철도공사),경기도 안산시 단원구 중앙대로 784,37.3355724,126.7719183
중앙역(한국철도공사),경기도 안산시 단원구 중앙대로 918,37.3355724,126.7719183
신길온천역(한국철도공사),경기도 안산시 단원구 황고개로 2,37.3375382,126.7673001
한대앞역(한국철도공사),경기도 안산시 상록구 충장로 337,37.2880825,126.8570652
상록수역(한국철도공사),경기도 안산시 상록수로 61,37.3044231,126.8573667
범계역(한국철도공사),경기도 안양시 동안구 동안로 지하 130,37.3794387,126.9573
평촌역(한국철도공사),경기도 안양시 동안구 부림로 지하 123,37.393478,126.9651862
인덕원역(한국철도공사),경기도 안양시 동안구 흥안대로 529,37.4016323,126.9769656
세마역(한국철도공사),경기도 오산시 세마역로 88,0,0
오산역(한국철도공사),경기도 오산시 역광장로 59,37.1461706,127.0668819
서동탄역(한국철도공사),경기도 오산시 외삼미로 15번길 75-60,0,0
오산대역(한국철도공사),경기도 오산시 청학로 236,37.1652673,127.063737
의왕역(한국철도공사),경기도 의왕시 삼동 철도박물관로 66,37.3210891,126.948443
지제역(한국철도공사),경기도 평택시 경기대로 777,37.1062986,127.0638375
송탄역(한국철도공사),경기도 평택시 송탄공원로 43,37.0754357,127.0599728
진위역(한국철도공사),경기도 평택시 진위면 경기대로 1855,37.0838687,127.0622373
서정리역(한국철도공사),경기도 평택시 탄현로 51,37.0578689,127.0538167
평택역(한국철도공사),경기도 평택시 평택로 51,36.9912276,127.0856957
병점역(한국철도공사),경기도 화성시 떡전골로 97,37.2045616,127.0351164
오류동역(한국철도공사),서울특별시 구로구 경린로20길 13,0,0
개봉역(한국철도공사),서울특별시 구로구 경인로 40길 47,0,0
신도림역(한국철도공사),서울특별시 구로구 경인로 688,37.5089397,126.8912262
구로역(한국철도공사),서울특별시 구로구 구로중앙로 174,37.5023806,126.881537
구일역(한국철도공사),서울특별시 구로구 구일로 133,37.49638015,126.8708946
온수역(한국철도공사),서울특별시 구로구 온수동 부일로 872,37.4929402,126.8247592
가산디지털단지역(한국철도공사),서울특별시 금천구 가산동 벚꽃로 309,37.4815947,126.8826166
독산역(한국철도공사),서울특별시 금천구 벚꽃로 115,37.484532,126.8815705
금천구청역(한국철도공사),서울특별시 금천구 시흥대로 63길 91,0,0
노량진역(한국철도공사),서울특별시 동작구 노량진로 151,37.5142381,126.94204
영등포역(한국철도공사),서울특별시 영등포구 경인로 846,37.5153957,126.9072076
대방역(한국철도공사),서울특별시 영등포구 여의대방로 300,37.5125806,126.9251737
신길역(한국철도공사),서울특별시 영등포구 영등포로 327,37.5166485,126.9187443
관악역(한국철도공사),안양시 만안구 경수대로 1273번길 46,0,0
석수역(한국철도공사),안양시 만안구 경수대로 1431,37.4339766,126.9033637
명학역(한국철도공사),안양시 만안구 만안로 20,37.401577,126.9213008
제물포역(한국철도공사),인천광역시 남구 경인로 129,37.4645226,126.6486317
주안역(한국철도공사),인천광역시 남구 주안로 95-19,37.4638788,126.6844264
간석역(한국철도공사),인천광역시 남동구 석정로 522-14,37.4649846,126.6923418
도원역(한국철도공사),인천광역시 동구 참외전로 245,37.4677773,126.643686
부개역(한국철도공사),인천광역시 부평구 동수로350,0,0
동암역(한국철도공사),인천광역시 부평구 동암 광장로 10,0,0
백운역(한국철도공사),인천광역시 부평구 마장로 55번길14,0,0
동인천역(한국철도공사),인천광역시 중구 참외전로 121,37.4747397,126.631751
소래포구역(한국철도공사),인천시 남동구 논현동 소래역로 51,0,0
인천논현역(한국철도공사),인천시 남동구 논현동 청능대로 567번지,0,0
호구포역(한국철도공사),인천시 남동구 호구포로 205,37.4380231,126.7179013
인하대역(한국철도공사),인천시 미추홀구 독배로 313,37.4615034,126.6444651
숭의역(한국철도공사),인천시 미추홀구 인주대로 6,37.4536878,126.6629984
연수역(한국철도공사),인천시 연수구 벚꽃로 115,0,0
원인재역(한국철도공사),인천시 연수구 벚꽃로 195,0,0
송도역(한국철도공사),인천시 연수구 비류대로 175,37.4299382,126.6547155
신포역(한국철도공사),인천시 중구 인중로 146번길 20-8,0,0
곡성역(한국철도공사),전남 곡성군 곡성로 920,35.2756882,127.2878445
광양역(한국철도공사),전남 광양시 광양읍 인동리239-2,0,0
벌교역(한국철도공사),전남 보성군 채동선로 228,34.8420306,127.345298
보성역(한국철도공사),전남 보성군 현충로 90,34.7675307,127.0817096
구례구역(한국철도공사),전남 순천시 섬진강로 217,35.18542,127.41907
순천역(한국철도공사),전남 순천시 팔마로 135,34.9458107,127.5040597
여천역(한국철도공사),전남 여수시 시청로 200,34.7639542,127.6628483
남원역(한국철도공사),전라북도 남원시 교룡로 71,35.4161749,127.3841377
익산역(한국철도공사),전라북도 익산시 익산대로 153,35.9412564,126.9459134
전주역(한국철도공사),전라북도 전주시 덕진구 동부대로 680,35.8500537,127.1623649
군산역(한국철도공사),전북 군산시 대흥동,0,0
김제역(한국철도공사),전북 김제시 신풍동 13,35.794078,126.8985571
삼례역(한국철도공사),전북 완주군 삼례읍 후정리 283-1,35.9156118,127.0587324
함열역(한국철도공사),전북 익산시 함열읍 와리 545-18,0,0
오수역(한국철도공사),전북 임실군 오수면 대명리565-1,0,0
